Tanggal;Harga
2024-11-14;30990
2024-11-15;30120
2024-11-16;29110
2024-11-17;29990
2024-11-18;28810
2024-11-19;27870
2024-11-20;27040
2024-11-21;25600
2024-11-22;24890
2024-11-23;25000
2024-11-24;24950
2024-11-25;24160
2024-11-26;24080
2024-11-27;23440
2024-11-28;24240
2024-11-29;24510
2024-11-30;24510
